Country,Province,Lat,Long,Confirmed_2023,Confirmed_2021,Confirmed_2022
US,Nebraska,42.5988851,-97.25311951,129115,19234,1001391
US,Nebraska,40.52439441,-98.05126296,153546,22007,45405
US,New Hampshire,40.17637905,-98.04743961,180183,23343,14091
US,New Hampshire,40.85082525,-101.6502942,129061,25909,30261
US,New Jersey,41.9169835,-97.19394708,2092563,8783,16368
US,New Jersey,42.15725356,-96.54157099,64441,35008,94472
US,New Mexico,40.87272618,-97.59710186,21213,539,42157
US,New York,33.91514144,-108.4046587,63474,16488,49367
US,New York,35.86631386,-106.3134985,28655,23622,31494
US,Ohio,46.45729487,-99.47719806,180045,12227,19556
US,Ohio,48.68565745,-99.24564265,77118,40785,32332
US,Ohio,47.58614526,-99.65904998,70066,21444,21878
US,Tennessee,44.29299053,-101.539099,65087,3765,2847486
US,Tennessee,44.97881876,-101.6654622,33630,15926,4120248
US,Texas,34.96489496,-100.2700111,45769,18013,1412936
US,Texas,31.44506775,-104.5185739,14987,14879,251361
US,Texas,30.48678918,-99.74856473,4064779,21222,1810342
US,Texas,30.88990665,-99.8204794,6368632,10176,27339
US,Vermont,30.49856623,-100.5382014,5554058,15215,119787
US,Virginia,44.60353043,-72.64356694,489576,27910,25353
US,Virginia,37.48133648,-80.21072274,3308480,25887,54573
US,Wyoming,45.00422544,-88.70950714,54455,35419,123578
US,Northern Ireland,43.71930657,-108.4423174,315964,17680,81314
Canada,Nova Scotia,64.8255,-124.8457,40053,41514,121983
United Kingdom,Alabama,19.3133,-81.2546,126960,25864,81647
US,Colorado,40.00355989,-120.8395236,272055,30606,96653
US,Florida,39.97913541,-108.2179009,132770,15102,76394
US,Florida,39.63803232,-106.1150762,343838,27922,30989
US,Kansas,39.78470589,-98.21820662,164639,46833,145660
US,Minnesota,45.93424769,-96.01139609,184459,12102,2964
US,Mississippi,44.28424356,-92.23121312,153794,20980,46577
US,Nebraska,41.85056773,-96.32605633,46884,24056,65995
US,Nebraska,42.71985036,-103.1313774,395180,16192,28730
US,Nevada,42.63758421,-97.89178836,6896,7048,157011
US,New York,31.91383467,-108.7151824,107770,9234,68137
US,New York,36.48126404,-103.4709624,102452,13578,11602
US,North Dakota,35.42017674,-76.15180542,43410,815676,42055
US,Pennsylvania,35.68711719,-99.69666167,357812,156898,82353
US,Tennessee,44.75994309,-96.66943645,131382,36363,34010
US,Tennessee,43.89522709,-99.85201878,22286,796,65330
US,Tennessee,44.02197882,-97.60992207,73625,70321,23800
US,Texas,36.27783108,-100.2733151,193458,12098,32308
Australia,Victoria,-42.8821,147.3272,59335,18520,90265
China,Henan,47.862,127.7615,122401,28037,85251
Diamond Princess,,,,44597,30368,125392
US,Florida,38.66611652,-107.0320729,51077,21544,53888
US,Illinois,44.76728382,-115.5676773,162576,28922,96010
US,Illinois,37.18049267,-89.32910838,212997,26244,79121
US,Illinois,39.96209138,-90.75068024,226301,30956,97462
US,Kansas,37.1911452,-99.27113247,103139,29522,48664
US,Kansas,37.88735543,-99.31263309,253706,23598,119139
US,Kansas,39.34987223,-99.88332493,165533,52043,173158
US,Kentucky,36.85372876,-88.9669222,192465,18296,50640
US,Kentucky,38.11624059,-83.09771563,102777,245870,82038
US,Minnesota,44.02238415,-92.86244324,343941,26547,101906
US,Montana,39.79742518,-92.07634971,426779,15886,84103
US,Nebraska,46.46652491,-109.8464636,123733,31704,13667
US,Ohio,46.97830064,-99.77507857,150035,35596,29414
US,Pennsylvania,45.57894064,-117.183538,240596,17215,40449
US,Pennsylvania,41.43625568,-78.20376845,176238,35325,2033216
US,West Virginia,37.11781893,-76.88450012,22171,58980,642715
US,West Virginia,37.28131268,-76.70905141,51535,17810,91902
US,Wisconsin,39.27057157,-80.70671527,83051,13375,3509
Denmark,Greenland,61.8926,-6.9118,3301564,24600,231713
US,Arkansas,63.87692095,-143.2127643,1128282,23056,31029
US,Connecticut,37.27732493,-105.4276548,145583,22503,65450
US,Georgia,31.32669878,-84.44218806,8344,23523,94985
US,Illinois,44.89333571,-116.4545247,501190,14791,130575
US,Illinois,43.0012336,-114.1358773,45872,19854,70534
US,Indiana,40.1571798,-90.61114163,116695,36589,108108
US,Iowa,38.82767338,-85.03022429,310012,18739,101955
US,Kansas,39.78580976,-101.7318201,231493,35699,160566
US,Kansas,39.78468441,-100.4594081,134797,23761,102409
US,Kentucky,39.13237408,-97.65020313,240966,46589,71381
US,Kentucky,39.82799632,-97.65036709,221706,32273,194305
US,Kentucky,39.35147699,-101.7197624,455213,22483,61632
US,Louisiana,37.73941626,-83.49303612,208860,27480,853442
US,Mississippi,44.02216709,-95.76328482,125931,8460,76153
US,Mississippi,45.58606667,-95.44451209,438630,32,42305
US,Nebraska,47.15283992,-115.0015239,149486,353,200324
US,New Mexico,38.53841696,-118.4344506,1828313,121,133304
US,New York,36.01095101,-104.9497716,217078,2,85145
US,Ohio,15.0979,145.6739,69569,2384,126050
US,Tennessee,43.38520741,-98.36978007,491726,1022,199129
US,Tennessee,45.41846445,-99.21545423,301970,362878,61246
US,Texas,34.28944521,-99.74632408,146083,19364,42793
US,Texas,31.45628381,-105.388178,244923,339997,62005
US,Virginia,38.88485255,-77.17560759,563549,267,75378
US,,43.93522482,-110.5890801,137542,2635,98924
US,,43.83961191,-104.5674881,193338,58629,90396
Australia,New South Wales,-35.4735,149.0124,158610,285079,31568
Canada,,64.2823,-135,188024,123950,79106
US,Arkansas,58.45031811,-134.200436,179637,17,120707
US,Arkansas,55.57445008,-130.975561,253460,4714,81498
US,Florida,40.59414277,-102.3577703,52369,1073887,129440
US,Illinois,42.28269683,-111.3289238,232431,3558,100053
US,Illinois,40.81908672,-90.92491462,226598,264371,194396
US,Indiana,40.02742725,-89.80246001,178629,80023,62077
US,Indiana,37.22631423,-89.13085001,264617,27171,85805
US,Iowa,38.955305,-84.96515993,216604,35569,96074
US,Kansas,37.14994405,-96.2454192,470766,148797,112654
US,Kentucky,37.23859987,-100.364831,150134,26859,3043
US,Kentucky,39.3503437,-98.76753828,189325,17948,13640
US,Nebraska,41.91637624,-96.78730772,190467,100673,5850
US,New Hampshire,41.16624273,-98.0374887,132920,132611,3
US,New Hampshire,40.38514847,-95.85433992,6562,356724,8202
US,New Jersey,40.1755688,-100.476998,29741,3072,3903
US,New York,34.86319296,-104.790669,9538,37208,557082
US,North Carolina,35.66520691,-75.71767334,15982,61143,75337
US,Ohio,48.76623521,-97.5523809,23008,18426,1300949
US,Ohio,48.71982533,-101.6603912,6279,399499,24788
US,Tennessee,45.70889983,-101.1970473,827032,4540,7114
US,Texas,33.61616822,-100.7788855,88900,60316,279861
US,Texas,34.5307555,-100.6813852,2446620,42494,1374354
US,Virginia,31.36868194,-102.0423217,50355,110821,465711
US,Virginia,35.40114335,-100.2699514,7760,0,24
US,Virginia,38.05852573,-79.73912095,2202756,43856,23532
US,Wisconsin,38.9251277,-80.85952723,2657365,25730,3468079
US,Wyoming,45.84963535,-88.39804137,1307768,6277,15242
US,Crimea Republic*,44.58307413,-91.99949611,24575,4698,944337
US,Connecticut,38.10883162,-105.3683478,27300,10603,214247
US,Georgia,30.23766008,-84.8829258,4049319,14484,96040
US,Illinois,37.51810645,-88.26873022,18368,2202,130704
US,Indiana,40.01360584,-88.59319339,1613946,12380,628453
US,Kentucky,39.35022773,-99.32484567,464127,4446,149021
US,Kentucky,38.52275276,-99.30863983,264344,17129,59700
US,Kentucky,37.1923008,-101.3118967,313436,6455,281580
US,Minnesota,43.67423373,-95.15398258,1579147,8607,389041
US,Mississippi,47.32557075,-95.80921485,459384,7646,1167381
US,Montana,37.36085952,-90.97009925,162287,13265,9285
US,Montana,40.45214695,-92.14709064,607097,13869,131237
US,Nebraska,40.90899107,-96.13971217,842334,66753,246821
US,Nebraska,41.21999357,-102.9941693,2674970,9036,52176
US,Nevada,42.45522056,-98.78402558,24572,118357,1114550
US,New Jersey,41.2278103,-96.63773905,308329,17704,12793
US,New Mexico,39.9332233,-117.0397075,745860,5972,178441
US,North Dakota,36.17847453,-76.40603143,110827,8278,124046
US,Ohio,46.28398398,-100.2389766,1974747,10138,364892
US,Ohio,47.9226426,-98.19038437,25226,13566,0
US,South Dakota,44.07657829,-99.20814467,463409,71791,587596
US,Tennessee,45.07082625,-99.14535601,257322,452296,46518
US,Tennessee,45.49049506,-102.4755586,792894,11526,865
US,Utah,36.27751473,-101.8933156,0,802,52612
US,Virginia,38.77058531,-77.44399307,671893,13665,15508
US,Wisconsin,38.68314479,-79.35084086,63686,509,32477
Colombia,Vichada,0.8554,-70.812,865,7163,41608
US,Colorado,40.6491767,-123.114713,82020,44,5049
US,Florida,39.120926,-105.7182065,31930,3662,48813
US,Georgia,31.0382857,-83.06472457,78372,7158,14847
US,Illinois,42.69254894,-112.8395742,75628,140557,49308
US,Iowa,40.73742757,-93.78645949,12229,2220855,29122
US,Iowa,40.7454272,-95.60129045,111719,4239,25353
US,Kansas,38.00017981,-101.321681,35072,13823,30087
US,Kentucky,39.39331582,-98.20906732,91711,1517,39550
US,Kentucky,38.47974157,-99.91547333,64840,1854,47837
US,Kentucky,38.34616184,-98.19992118,53267,4693,191383
US,Kentucky,39.35018161,-100.4418259,51763,888,30652
US,Kentucky,39.78420784,-97.0875323,103118,1522,320190
US,Louisiana,37.92465657,-83.25558245,101093,9584,48238
US,Minnesota,43.67394126,-92.08980382,354436,2366,25471
US,Mississippi,46.35721532,-96.4684375,70982,1429,28522
US,Missouri,39.96145298,-93.98519678,616293,3004,30435
US,Nebraska,46.33277565,-111.4955813,96843,491,37431
US,Nevada,40.87349452,-98.02099117,72032,2418,222903
US,Pennsylvania,44.49024544,-119.0068631,62058,1150,1332615
US,South Dakota,43.71757685,-98.56050467,58120,1036,50310
US,South Dakota,43.71756379,-99.08118954,80492,3643,17050
US,Tennessee,42.91296147,-96.97656917,452864,4701,17493
US,Texas,30.72367027,-101.4134238,4399516,839,29306
US,Washington,37.937575,-76.72920628,57423,519,2226446
US,"Saint Helena, Ascension and Tristan da Cunha",44.04057166,-106.5845174,8872746,2931,19839
US,Colorado,37.57978556,-119.9073334,17786,960,30163
US,Illinois,22.03935037,-159.5966786,42351,7194,1
US,Iowa,39.62550777,-84.92497066,4723919,3371,92201
US,Iowa,41.6844628,-94.90581859,23386,2821,727843
US,Iowa,42.03614551,-94.39658081,39343,6978,9519281
US,Kansas,43.37824276,-95.62422844,16211,6542,11018
US,Louisiana,38.51923469,-84.05055616,186033,2682,39911
US,Minnesota,43.67129565,-91.49143057,1147571,10110,3860
US,Missouri,40.43238737,-95.42970639,17042722,1441,4533
US,New Mexico,39.44157041,-114.899966,2805,3300,11256
US,North Carolina,36.44667547,-76.69749701,18961,1691,1676
US,Ohio,46.45681054,-98.53542355,67496,679,3613
US,Ohio,46.11323337,-101.0440149,7027,1468,23411
US,Texas,31.88911733,-100.5297533,7692,1268,6171
US,Texas,34.96517499,-100.8140093,17731,7371,3385
US,Virginia,37.13128068,-81.13599391,2886,5183,7424
US,West Virginia,48.4711431,-118.5154041,6185,53058,1026
US,Wisconsin,39.02775007,-81.37473928,39458,1065,4944
US,Wyoming,42.66005229,-90.1317729,10311,6566,2658
Canada,Northwest Territories,53.1355,-57.6604,6456,2082,2649
US,Georgia,26.95635849,-81.18996211,12596,10450,9782
US,Illinois,44.22800938,-111.4809943,2204,6879,9822
US,Indiana,38.44272901,-87.84922065,8184,951,1983
US,Kansas,37.8774388,-96.23250453,4941,1009,1948
US,Kentucky,38.95471985,-96.20350509,4222,22590,7139
US,Kentucky,37.83766422,-86.78280584,16328,1812,2736
US,Maryland,30.82210324,-90.71013176,20165,2112,16977
US,Minnesota,46.07028979,-85.04980537,3410,9271,9393
US,Missouri,36.94160441,-90.96051322,3643,26151,5561
US,Missouri,39.1435761,-92.69756691,11250,1226,13538
US,Montana,40.47942497,-93.02042674,4516,16240,16730
US,Montana,39.52817427,-91.51838643,30119,10817,7263
US,Montana,40.2099105,-93.11150106,15789,0,20687
US,Nebraska,47.83741052,-112.2410688,10357,879,3417
US,Nebraska,41.39374521,-99.72805369,21738,1756,6561
US,Nebraska,40.26186809,-96.68946704,28545,2029,4760
US,New Jersey,40.1247415,-95.71755036,11863,1262,1367
US,Ohio,47.4571084,-98.88279923,33129,2824,3309
US,Tennessee,43.69318385,-101.6255063,5694,15877,3321
US,Tennessee,44.06637798,-98.62965972,11566,6577,18474
US,Tennessee,45.43019636,-100.0307514,7591,857,10637
US,Texas,31.43052248,-102.5143314,2194,5211,126583
US,Texas,32.74281316,-100.4019302,5523,2383,2613
US,Virginia,40.86688146,-110.9535882,5574,18745,15863
US,Virginia,37.7824656,-79.98631446,31004,0,5071
US,Virginia,37.51328851,-78.24398086,17525,5296,26975
US,Arkansas,33.97042763,-92.65167437,225876,1199,17088
US,District of Columbia,40.10603347,-106.1178042,4572,890,1876
US,Georgia,29.83791238,-84.82731662,29121,1977,2614
US,Indiana,40.60626947,-87.31093999,9102,39,57750
US,Iowa,38.7099921,-86.80373186,45351,198,3509
US,Iowa,40.34728141,-87.35602659,30685,22922,5560
US,Iowa,42.38521079,-94.64046046,3148,2428,19507
US,Kansas,40.73710579,-94.69778563,4941,0,78903
US,Kentucky,38.69158994,-84.08532444,111206,158,3538
US,Michigan,44.11486325,-69.10529169,5895,60,37879
US,Michigan,45.83839062,-69.2860223,9689,122,23831
US,Mississippi,44.5796592,-94.23164924,31626,4929,0
US,Nebraska,45.30080065,-111.9173017,130646,22,1457
US,New Jersey,42.26434853,-97.60122773,6355,1050,3467
US,Oklahoma,34.58840127,-96.29798747,69442,3627,5433
US,Oregon,34.11130184,-97.83182974,44434,240,3616
US,Tennessee,43.67741105,-103.4534521,0,914,7466
US,Tennessee,44.36956169,-97.4913945,2563,767,41228
US,Texas,33.60425307,-102.8284499,6122,6381,17891
US,Texas,27.04453923,-98.6968187,8902,275,1473
US,Washington,36.93357076,-82.62750411,6161,806,15004
US,Colorado,39.17881957,-122.2331726,12377,401,7750
US,Georgia,32.34341231,-84.78809239,73695,31,37677
US,Georgia,33.22879932,-82.61297636,31345,72,0
US,Illinois,38.41353228,-88.05720863,3024,270,12635
US,Illinois,39.01054275,-88.15437049,27380,17,2616
US,Kansas,39.41673394,-95.79356799,13948,408,1852
US,Kentucky,38.18108732,-99.23692334,67772,218,4949
US,Kentucky,36.78926125,-85.39050034,0,0,454
US,Michigan,43.95415864,-69.85074999,22885,25,955
US,Michigan,44.68255561,-84.61006219,4252,52,63763
US,Mississippi,43.97823903,-94.61413846,3516,209,6947
US,Missouri,32.88149103,-90.8159538,9030,7594,0
US,Nebraska,46.14907081,-112.094396,1321,7585,566
US,Nebraska,48.65577551,-111.6942414,1897,11344,1247
US,Nebraska,41.57486951,-97.0868542,122244,4552,712
US,Ohio,46.26440649,-96.94852979,12469,3287,299
US,Ohio,47.45367788,-97.16323288,0,403,998
US,Pennsylvania,42.79246693,-120.3850163,1222,1523,17711
US,South Dakota,32.98837386,-81.35321066,2390,325404,259
US,Tennessee,43.34459388,-99.8854891,1292,12892,4507
US,Texas,29.83321503,-99.82018052,1800,11559,12273
US,Virginia,44.46548598,-72.10314651,2214,0,2375
US,Virginia,37.93357639,-76.94230311,33091,70563,2782
US,West Virginia,47.75003077,-123.5609704,789,28137,2445
China,Hong Kong,33.882,113.614,11751,6082,25206
Malaysia,,2.9264,101.6964,22334,0,2383
US,Georgia,31.53169785,-84.62725131,5093,11530,2928
US,Georgia,34.8549167,-85.50490424,5771,27812,2406
US,Kansas,38.91588178,-100.4829321,4766,1324,548
US,Kentucky,38.03100851,-98.71762001,40324,1291,647
US,Kentucky,36.6794808,-88.97875928,6953,2114,1351
US,Montana,38.16193985,-91.92249662,5291,18355,95
US,Montana,40.46921489,-92.52311943,5696,2593,1416
US,New Mexico,,,920,957,541
US,Ohio,48.0683985,-99.35916363,1805,239,0
US,Ohio,47.31213126,-101.8318399,3442,2110,230
US,Tennessee,44.02193107,-97.12926365,675,1418,300
US,Texas,33.38570922,-95.66921122,2442,1388,825
US,Texas,33.23377248,-98.17283469,6,1332,11
US,Texas,33.60519951,-99.7422906,0,1286,16324
US,Virginia,37.35358063,-77.05634116,775,577,20157
US,Wisconsin,38.32758728,-80.00993811,954,1591,28256
US,Kharkiv Oblast,45.68051754,-90.3609888,1705,1343,12274
US,Gibraltar,44.58855102,-104.5697705,8266,10176,8980
Netherlands,Flevoland,12.1784,-68.2385,35192,4542,1498
US,Florida,40.00346839,-102.4258673,38338,4360,3664
US,Illinois,42.77149116,-111.5597683,52079,1424,877142
US,Illinois,44.9438088,-113.9309747,21008,490,39203
US,Illinois,46.23315327,-116.434146,13896,967,27125
US,Kansas,38.21413251,-95.29272815,2668,1463,0
US,Kansas,37.73836671,-100.4369088,5896,7817,174066
US,Kentucky,38.21267844,-94.84254089,1484296,1111,89312
US,Kentucky,38.68827511,-96.65128437,66195,895,10531
US,Kentucky,39.35107575,-101.0553705,47270,5898,1
US,Kentucky,36.55238827,-89.20140068,0,1101,36531
US,Louisiana,37.42823949,-83.68811419,309458,4463,44644
US,Mississippi,48.35825983,-96.37017407,153911,1240,3695
US,Missouri,40.35570088,-93.99222144,19354,3661,3393
US,Montana,45.13434354,-112.8984694,0,1113,6672
US,Nebraska,45.22850116,-109.0274047,58879,2809,46855
US,North Carolina,42.39184015,-76.8773299,69894,1334,6997
US,Ohio,47.7413337,-103.395905,6844,2831,2091
US,Ohio,46.45621782,-97.65742504,6061,6797,636
US,Oklahoma,34.28845626,-98.37053567,10471,1885,4616
US,Texas,34.5293041,-100.2077916,75998,345,2093
US,Virginia,36.94618528,-78.24133319,11084,1587,3729
US,Washington,37.14259351,-76.35798148,3532,1449,2975
US,Wyoming,43.00050278,-90.13469017,1173,2828,4309
US,,42.76558279,-109.9130922,7159,827,1532
United Kingdom,Alabama,49.448196,-2.58949,3095,1453,3627
US,California,35.18902527,-91.2439489,6291,4235,3543
US,Florida,40.48596505,-106.9905548,4963,1048,25788
US,Georgia,29.60631086,-83.15724673,7882,655,11580
US,Georgia,31.16568912,-84.73151117,2623,2783,10081
US,Indiana,41.0327901,-89.34510444,6558,4411,3198
US,Iowa,43.06001295,-92.31773347,6339,486,1195
US,Iowa,43.35671042,-92.31702714,45776,508,2041
US,Kansas,40.75326764,-91.95017958,18418,598,3086
US,Kansas,37.19175361,-98.07578384,16460,557,22468
US,Kansas,37.55909527,-98.13638678,5655,1393,2908
US,Mississippi,48.77754106,-96.78317184,2032,446,2043
US,Missouri,40.09799248,-95.2163888,3604,1272,16816
US,North Dakota,36.01059309,-82.1582442,5473,701,3076
US,Ohio,48.79106111,-100.8378166,42058,2418,11223
US,Oklahoma,35.98772922,-99.00730714,4422,1275,3243
US,Texas,33.61569967,-98.68754589,3068,5584,8224
US,Texas,33.61640794,-99.21352901,26629,554,2719
US,Texas,29.81008251,-103.2520326,5140,25209,7384
US,Texas,32.30600051,-101.9513518,19073,1473,2951
US,Virginia,37.71889653,-76.46400482,5542,7751,4770
US,Virginia,37.44164146,-76.34098896,12887,611,13153
US,Washington,37.78790447,-78.88498513,4562,510,4902
US,Wisconsin,39.18094587,-81.06356878,12593,9788,901
US,Georgia,30.49673973,-82.94998918,4606,2096,3725
US,Illinois,38.08163641,-88.53883373,7124,1158,2313
US,Kansas,41.33081904,-94.01554631,21869,2758,3918
US,Kansas,42.73420133,-94.67862564,8028,770,2218
US,Minnesota,47.57992111,-95.37790562,1479,2828,3876
US,Mississippi,44.71710183,-95.86842453,6343,2523,13417
US,New Jersey,41.52815707,-96.22019892,3302,771,2903
US,Pennsylvania,45.41846568,-119.584546,5385,21805,2558
US,Tennessee,44.02266214,-96.67081159,3821,4893,6957
US,Texas,33.17969345,-101.2984114,5924,367,9527
US,Vermont,34.53028891,-101.7349174,23521,2423,1258
US,Virginia,38.41531222,-78.28220331,4764,54593,1199
US,Wisconsin,39.46811972,-80.88772676,4016,67,1509
